Area(SQM),Bedroom,Bathroom,Location,Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Type,Level,Furnished,Compound,Delivery_Date,Delivery_Term,meter_price
128,3,1,Sidi Beshr,500000,1,1,1,1,1,0,0,0,0,0,0,1,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,3906.25
125,2,1,Nakheel,290000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2320.0
170,3,2,Laurent,1780000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,10470.588235294117
200,2,1,Nakheel,330000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1650.0
90,3,1,Wardian,320000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,3555.5555555555557
180,2,1,Nakheel,440000,1,1,1,1,0,1,1,1,1,1,0,0,0,0,Duplex,6,1.0,Not_In_Compound,Ready,Finished,2444.4444444444443
180,3,1,Smoha,2000000,1,1,1,1,1,1,1,0,1,0,0,1,1,0,Apartment,7,1.0,Not_In_Compound,Ready,Finished,11111.111111111111
120,2,1,Nakheel,360000,1,1,1,1,0,1,1,1,1,1,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,3000.0
120,2,1,Nakheel,320000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2666.6666666666665
120,3,1,Seyouf,620000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,9,1.0,Not_In_Compound,soon,Finished,5166.666666666667
120,3,1,Smoha,700000,0,1,0,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,5833.333333333333
100,3,1,Seyouf,1200000,1,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,12000.0
140,3,1,Smoha,1900000,0,0,0,1,1,1,1,1,0,0,0,1,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,13571.42857142857
85,2,1,Agami,500000,1,1,1,1,1,0,1,1,1,0,0,1,0,1,Apartment,3,1.0,Not_In_Compound,Ready,Finished,5882.35294117647
90,2,1,Kafr Abdo,800000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,2022,Finished,8888.888888888889
180,3,1,Awayed,450000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Semi Finished,2500.0
117,3,1,Roushdy,1800000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,15384.615384615385
115,3,1,Seyouf,380000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,3304.3478260869565
110,3,1,Agami,250000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2272.7272727272725
108,2,2,Smoha,1250000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,11574.074074074075
95,3,2,Raml Station,1000000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,10526.315789473685
120,2,1,Asafra,1550000,1,1,1,1,1,1,1,1,0,0,1,1,1,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,12916.666666666666
105,4,1,Moharam Bik,425000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,4047.6190476190477
75,2,1,Moharam Bik,430000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,5733.333333333333
150,2,2,Victoria,1150000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7666.666666666667
90,2,1,Nakheel,350000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3888.8888888888887
180,3,2,Nakheel,270000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1500.0
130,3,2,Victoria,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,5384.615384615385
204,3,2,Kafr Abdo,3100000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,15196.078431372549
125,2,1,Agami,270000,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Semi Finished,2160.0
160,2,1,Nakheel,230000,1,1,1,1,1,1,0,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished,1437.5
150,3,2,Saba Pasha,2325000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,2024,Semi Finished,15500.0
120,3,1,Nakheel,320000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished,2666.6666666666665
150,3,2,Agami,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,4666.666666666667
105,3,1,Mandara,510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,4857.142857142857
100,2,1,Agami,450000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,4500.0
90,3,1,Abu Qir,325000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,3611.1111111111113
140,3,2,Miami,900000,1,0,1,1,1,1,1,0,0,1,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,6428.571428571428
105,3,2,Borg al-Arab,650000,1,0,1,1,1,0,0,1,0,0,0,0,0,1,Apartment,6,1.0,Not_In_Compound,Ready,Finished,6190.476190476191
100,2,1,Nakheel,270000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2700.0
115,2,1,Nakheel,390000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3391.304347826087
115,3,1,Agami,400000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3478.2608695652175
100,3,1,Awayed,450000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,2023,Finished,4500.0
160,3,2,Agami,1100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,soon,Finished,6875.0
100,2,1,Sidi Beshr,550000,0,1,1,0,1,1,1,1,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,5500.0
130,4,2,Agami,350000,0,1,1,0,0,0,1,0,1,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2692.3076923076924
110,3,1,Azarita,1100000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,10000.0
125,3,1,Sporting,1500000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,12000.0
130,4,1,Camp Caesar,1200000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,9230.76923076923
125,3,2,Roushdy,1950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,15600.0
100,3,1,Bahray - Anfoshy,500000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Core & Shell,5000.0
150,3,2,Sidi Beshr,610000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,4066.6666666666665
120,3,1,Agami,680000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,5666.666666666667
75,2,1,Maamoura,1200000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,16000.0
78,2,1,Al Hadrah,430000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,5512.820512820513
145,3,2,Sidi Beshr,1300000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,9,1.0,Not_In_Compound,Ready,Finished,8965.51724137931
126,3,2,Moharam Bik,2900000,0,1,1,1,1,0,1,0,1,0,1,0,0,1,Apartment,5,0.0,Not_In_Compound,2024,Finished,23015.873015873014
170,3,2,Sidi Beshr,2250000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,13235.29411764706
160,3,1,Agami,215000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,1343.75
110,3,2,Smoha,3000000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,2,0.0,Not_In_Compound,soon,Finished,27272.727272727272
140,3,1,Moharam Bik,850000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,6071.428571428572
110,2,1,Sidi Beshr,450000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,4090.909090909091
150,3,1,Sidi Beshr,700000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,4666.666666666667
95,2,1,Stanley,2500000,0,1,1,1,1,1,1,1,0,1,1,1,0,1,Apartment,2,0.0,Not_In_Compound,2025,Finished,26315.78947368421
160,3,2,Smoha,2760000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,0.0,Murooj,Ready,Finished,17250.0
250,3,2,Nakheel,340000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1360.0
120,3,1,Sidi Beshr,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,5208.333333333333
75,2,1,Bolkly,600000,0,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,8000.0
225,3,2,Borg al-Arab,550000,0,1,1,1,1,1,1,1,0,0,0,0,0,1,Apartment,5,0.0,Not_In_Compound,soon,Finished,2444.4444444444443
55,2,1,Abu Qir,290000,1,1,1,1,1,0,1,0,1,0,0,0,0,0,Studio,5,1.0,Not_In_Compound,2022,Finished,5272.727272727273
160,3,2,Smoha,2600000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,2,0.0,Murooj,Ready,Finished,16250.0
179,3,2,Smoha,2908750,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,Ready,Finished,16250.0
120,2,2,Maamoura,950000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,7916.666666666667
160,3,2,Smoha,2999750,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,2,0.0,Murooj,Ready,Finished,18748.4375
80,2,1,Moharam Bik,550000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,6875.0
125,3,1,Miami,850000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,1.0,Not_In_Compound,Ready,Finished,6800.0
160,3,1,Seyouf,950000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,5937.5
85,2,1,Sidi Beshr,600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,7058.823529411765
90,2,1,Miami,480000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,7,1.0,Not_In_Compound,Ready,Finished,5333.333333333333
163,3,2,Smoha,2720000,0,1,1,1,1,1,1,1,0,1,1,1,0,1,Apartment,10+,0.0,Murooj,Ready,Finished,16687.116564417178
110,3,1,Cleopatra,1350000,1,0,1,1,1,1,1,0,1,0,0,0,1,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,12272.727272727272
160,3,2,Smoha,2600000,0,1,1,1,1,1,1,1,1,0,0,1,0,1,Apartment,2,0.0,Murooj,Ready,Finished,16250.0
120,3,1,Nakheel,350000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished,2916.6666666666665
130,2,2,Nakheel,390000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished,3000.0
170,3,1,Smoha,2700000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,15882.35294117647
100,2,1,Victoria,450000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,4500.0
120,3,1,Nakheel,285000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2375.0
135,3,2,Moharam Bik,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10,1.0,Not_In_Compound,Ready,Finished,11111.111111111111
130,3,1,Sidi Beshr,800000,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,6153.846153846154
125,3,1,Seyouf,1012500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Semi Finished,8100.0
220,3,2,Kafr Abdo,2800000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,12727.272727272728
165,3,2,Glim,2500000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,15151.515151515152
120,2,1,Abu Talat,310000,1,1,1,1,0,1,1,1,1,1,0,0,0,0,Apartment,3,1.0,Not_In_Compound,Ready,Finished,2583.3333333333335
120,3,1,Glim,1600000,1,0,1,1,1,1,1,1,1,0,0,0,1,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,13333.333333333334
105,3,1,Seyouf,400000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3809.5238095238096
135,3,2,Smoha,850000,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,6296.2962962962965
100,2,1,Agami,250000,1,1,1,0,1,1,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2500.0
90,3,1,Attarin,600000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,6666.666666666667
100,2,1,Moharam Bik,600000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,6000.0
220,2,1,Nakheel,320000,1,1,1,1,0,0,1,1,0,1,1,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1454.5454545454545
130,3,1,Miami,1100000,0,1,1,1,1,1,1,1,0,1,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,8461.538461538461
130,3,2,Sidi Beshr,1550000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,11923.076923076924
160,3,2,Smoha,2720000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,2024,Finished,17000.0
145,3,2,Smoha,2400000,1,1,1,1,1,1,1,1,1,0,0,1,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,16551.724137931036
247,3,2,Zezenia,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,14574.8987854251
140,2,1,Abu Qir,700000,1,0,1,1,1,0,1,0,1,0,0,0,0,0,Apartment,3,1.0,Not_In_Compound,Ready,Finished,5000.0
140,3,2,Smoha,2240000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,2025,Finished,16000.0
169,3,2,Smoha,2957500,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,0.0,Murooj,Ready,Finished,17500.0
110,2,1,Miami,750000,0,1,1,1,1,1,1,1,0,1,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,6818.181818181818
110,3,1,Montazah,750000,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,6818.181818181818
140,3,2,Smoha,2100000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,4,0.0,Not_In_Compound,Ready,Finished,15000.0
150,3,2,Gianaclis,1250000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,8333.333333333334
120,3,1,Maamoura,470000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3916.6666666666665
170,3,2,Glim,2000000,0,1,1,1,1,1,1,1,1,0,0,0,1,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,11764.70588235294
215,3,2,Montazah,2400000,0,1,1,1,1,0,1,0,1,0,0,0,1,0,Duplex,10+,1.0,Not_In_Compound,Ready,Finished,11162.790697674418
117,2,1,Smoha,1350000,0,1,1,1,1,1,1,1,1,0,0,1,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,11538.461538461539
125,3,1,Moharam Bik,1200000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,9600.0
125,3,1,Sidi Beshr,850000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,6800.0
70,2,1,Fleming,220000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,3142.8571428571427
95,2,1,Mandara,550000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,soon,Finished,5789.473684210527
120,2,1,Nakheel,370000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,1,0.0,Nakheel,Ready,Finished,3083.3333333333335
100,2,1,Nakheel,270000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished,2700.0
90,2,1,Victoria,370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,4111.111111111111
85,2,1,Sidi Beshr,1250000,0,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,14705.882352941177
125,2,1,Sidi Beshr,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,14400.0
120,3,2,Nakheel,330000,1,1,0,1,0,1,1,1,0,1,0,0,0,1,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2750.0
120,3,1,Nakheel,300000,1,1,1,1,1,1,1,1,0,0,0,0,0,1,Penthouse,2,0.0,Not_In_Compound,Ready,Finished,2500.0
130,2,1,Nakheel,345000,1,1,1,1,0,1,0,1,0,1,1,0,0,1,Apartment,1,0.0,Not_In_Compound,Ready,Finished,2653.846153846154
125,3,1,Agami,600000,0,0,1,1,1,1,1,1,0,0,0,0,1,0,Apartment,8,0.0,Not_In_Compound,soon,Finished,4800.0
100,2,1,Nakheel,290000,1,1,1,1,0,0,1,1,0,1,0,0,0,1,Apartment,9,0.0,Not_In_Compound,Ready,Finished,2900.0
115,2,2,Nakheel,370000,1,1,1,1,0,1,1,1,0,1,1,0,0,1,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3217.391304347826
250,5,2,Nakheel,300000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1200.0
135,3,1,Glim,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,11111.111111111111
120,2,1,Nakheel,290000,1,1,0,1,1,1,1,1,0,1,0,1,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2416.6666666666665
125,3,1,Nakheel,470000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3760.0
120,2,1,Nakheel,370000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3083.3333333333335
75,2,1,Sidi Beshr,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3333.3333333333335
80,2,1,Karmous,350000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,4375.0
55,2,1,Asafra,420000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,7636.363636363636
180,2,1,Nakheel,240000,1,1,1,1,0,1,1,1,0,1,1,1,0,1,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1333.3333333333333
110,2,1,Nakheel,270000,1,1,1,1,1,1,1,1,0,1,0,1,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2454.5454545454545
150,3,2,Nakheel,520000,1,1,1,1,1,1,1,1,0,1,0,1,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3466.6666666666665
120,3,1,Saba Pasha,700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,soon,Finished,5833.333333333333
145,3,2,Zezenia,1750000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,12068.965517241379
70,2,1,Seyouf,250000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3571.4285714285716
125,3,1,Schutz,950000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,soon,Finished,7600.0
90,3,1,Moharam Bik,650000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,7222.222222222223
110,3,1,Sidi Beshr,780000,0,0,1,0,1,1,1,1,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,7090.909090909091
85,3,1,Mandara,520000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,soon,Finished,6117.64705882353
80,1,1,Mandara,400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,5000.0
130,3,1,Agami,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,soon,Finished,2692.3076923076924
111,2,1,Agami,550000,0,1,1,1,1,1,0,1,1,1,0,1,0,0,Apartment,4,1.0,ABHA,Ready,Finished,4954.954954954955
115,3,2,Moharam Bik,450000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,3913.0434782608695
250,3,2,Smoha,2300000,0,0,1,1,1,1,1,0,1,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,9200.0
140,4,1,Agami,280000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,2000.0
90,3,1,Sidi Beshr,360000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,4000.0
145,3,1,Agami,400000,1,1,1,1,1,0,0,1,0,0,1,1,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Core & Shell,2758.6206896551726
110,3,1,Kabbary,650000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,5909.090909090909
179,2,2,Agami,1230000,1,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,6871.508379888268
155,3,2,Glim,2500000,1,0,1,1,1,1,1,1,1,1,0,1,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,16129.032258064517
120,3,1,Bahray - Anfoshy,1800000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,15000.0
120,3,1,Smoha,1700000,1,0,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,10,1.0,Not_In_Compound,Ready,Finished,14166.666666666666
102,2,1,Smoha,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,12254.901960784313
245,3,2,Zezenia,3550000,1,1,1,1,1,1,1,1,1,0,1,1,1,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,14489.795918367347
200,2,1,Nakheel,230000,1,1,1,1,0,1,1,1,1,1,1,0,0,1,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1150.0
90,2,1,Miami,1700000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,18888.88888888889
120,2,1,Nakheel,320000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2666.6666666666665
120,2,1,Nakheel,430000,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3583.3333333333335
160,3,1,Seyouf,1440000,0,1,1,1,0,1,1,1,0,0,0,1,0,1,Apartment,4,0.0,Not_In_Compound,Ready,Finished,9000.0
167,2,2,Miami,3875000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,23203.59281437126
88,2,1,Sidi Beshr,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,3409.090909090909
110,2,1,Borg al-Arab,750000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,6818.181818181818
105,3,1,Moharam Bik,750000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,2022,Finished,7142.857142857143
112,2,1,Smoha,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,13392.857142857143
100,2,1,Nakheel,200000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2000.0
150,3,2,Smoha,1350000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,9000.0
